1000000	1000200	15
1000200	1000400	19
1000400	1000600	21
1000600	1000800	17
1000800	1001000	23
1001000	1001200	18
1001200	1001400	16
1001400	1001600	22
1001600	1001800	20
1001800	1002000	14
1002000	1002200	19
1002200	1002400	25
1002400	1002600	18
1002600	1002800	21
1002800	1003000	17
1003000	1003200	23
1003200	1003400	19
1003400	1003600	16
1003600	1003800	20
1003800	1004000	22
1004000	1004200	18
1004200	1004400	24
1004400	1004600	15
1004600	1004800	19
1004800	1005000	21
1005000	1005200	17
1005200	1005400	20
1005400	1005600	23
1005600	1005800	18
1005800	1006000	16
1006000	1006200	22
1006200	1006400	19
1006400	1006600	21
1006600	1006800	17
1006800	1007000	24
1007000	1007200	18
1007200	1007400	20
1007400	1007600	16
1007600	1007800	19
1007800	1008000	22
1008000	1008200	21
1008200	1008400	17
1008400	1008600	23
1008600	1008800	19
1008800	1009000	18
1009000	1009200	20
1009200	1009400	16
1009400	1009600	22
1009600	1009800	24
1009800	1010000	19
1010000	1010200	17
1010200	1010400	21
1010400	1010600	18
1010600	1010800	20
1010800	1011000	23
1011000	1011200	16
1011200	1011400	19
1011400	1011600	22
1011600	1011800	18
1011800	1012000	21
1012000	1012200	17
1012200	1012400	24
1012400	1012600	20
1012600	1012800	19
1012800	1013000	16
1013000	1013200	22
1013200	1013400	18
1013400	1013600	21
1013600	1013800	23
1013800	1014000	17
1014000	1014200	19
1014200	1014400	20
1014400	1014600	16
1014600	1014800	22
1014800	1015000	24
1015000	1015200	18
1015200	1015400	21
1015400	1015600	19
1015600	1015800	17
1015800	1016000	23
1016000	1016200	20
1016200	1016400	16
1016400	1016600	22
1016600	1016800	19
1016800	1017000	21
1017000	1017200	18
1017200	1017400	24
1017400	1017600	17
1017600	1017800	20
1017800	1018000	19
1018000	1018200	22
1018200	1018400	16
1018400	1018600	21
1018600	1018800	23
1018800	1019000	18
1019000	1019200	20
1019200	1019400	17
1019400	1019600	19
1019600	1019800	22
1019800	1020000	21
1020000	1020200	16
1020200	1020400	24
1020400	1020600	18
1020600	1020800	20
1020800	1021000	19
1021000	1021200	17
1021200	1021400	23
1021400	1021600	21
1021600	1021800	18
1021800	1022000	20
1022000	1022200	16
1022200	1022400	22
1022400	1022600	19
1022600	1022800	21
1022800	1023000	17
1023000	1023200	24
1023200	1023400	20
1023400	1023600	18
1023600	1023800	22
1023800	1024000	19
1024000	1024200	16
1024200	1024400	21
1024400	1024600	23
1024600	1024800	18
1024800	1025000	20
1025000	1025200	17
1025200	1025400	22
1025400	1025600	19
1025600	1025800	21
1025800	1026000	24
1026000	1026200	18
1026200	1026400	20
1026400	1026600	16
1026600	1026800	19
1026800	1027000	22
1027000	1027200	21
1027200	1027400	17
1027400	1027600	23
1027600	1027800	20
1027800	1028000	18
1028000	1028200	19
1028200	1028400	16
1028400	1028600	22
1028600	1028800	21
1028800	1029000	24
1029000	1029200	18
1029200	1029400	20
1029400	1029600	17
1029600	1029800	19
1029800	1030000	23
1030000	1030200	21
1030200	1030400	18
1030400	1030600	20
1030600	1030800	16
1030800	1031000	22
1031000	1031200	19
1031200	1031400	21
1031400	1031600	17
1031600	1031800	24
1031800	1032000	20
1032000	1032200	18
1032200	1032400	22
1032400	1032600	19
1032600	1032800	16
1032800	1033000	21
1033000	1033200	23
1033200	1033400	18
1033400	1033600	20
1033600	1033800	17
1033800	1034000	22
1034000	1034200	19
1034200	1034400	21
1034400	1034600	24
1034600	1034800	18
1034800	1035000	20
1035000	1035200	16
1035200	1035400	19
1035400	1035600	22
1035600	1035800	21
1035800	1036000	17
1036000	1036200	23
1036200	1036400	20
1036400	1036600	18
1036600	1036800	19
1036800	1037000	16
1037000	1037200	22
1037200	1037400	21
1037400	1037600	24
1037600	1037800	18
1037800	1038000	20
1038000	1038200	17
1038200	1038400	19
1038400	1038600	23
1038600	1038800	21
1038800	1039000	18
1039000	1039200	20
1039200	1039400	16
1039400	1039600	22
1039600	1039800	19
1039800	1040000	21
